room,time,demand_ID,rev
1,1,1,0.0
1,1,2,1.0
1,1,3,2.0
1,1,4,3.0
1,1,5,4.0
1,1,6,5.0
1,1,7,6.0
1,1,8,7.0
1,1,9,8.0
1,1,10,9.0
1,1,11,10.0
1,1,12,11.0
1,1,13,11.00000000000004
1,1,14,11.00000000000004
1,1,15,11.00000000000004
1,1,16,11.00000000000003
1,1,17,11.000000000000028
1,1,18,11.00000000000003
1,1,19,11.00000000000003
1,1,20,11.00000000000003
1,1,21,11.00000000000003
1,2,1,0.0
1,2,2,1.0
1,2,3,2.0
1,2,4,3.0
1,2,5,4.0
1,2,6,5.0
1,2,7,6.0
1,2,8,7.0
1,2,9,8.0
1,2,10,9.0
1,2,11,10.0
1,2,12,11.0
1,2,13,11.00000000000004
1,2,14,11.00000000000004
1,2,15,11.00000000000004
1,2,16,11.00000000000003
1,2,17,11.00000000000003
1,2,18,11.00000000000003
1,2,19,11.00000000000003
1,2,20,11.00000000000003
1,2,21,11.00000000000003
1,3,1,0.0
1,3,2,1.0
1,3,3,2.0
1,3,4,3.0
1,3,5,4.0
1,3,6,5.0
1,3,7,6.0
1,3,8,7.0
1,3,9,8.0
1,3,10,9.0
1,3,11,10.0
1,3,12,11.0
1,3,13,11.00000000000004
1,3,14,11.00000000000004
1,3,15,11.00000000000004
1,3,16,11.00000000000003
1,3,17,11.00000000000003
1,3,18,11.00000000000003
1,3,19,11.00000000000003
1,3,20,11.00000000000003
1,3,21,11.00000000000003
1,4,1,0.0
1,4,2,0.0
1,4,3,0.0
1,4,4,0.0
1,4,5,0.0
1,4,6,0.0
1,4,7,0.0
1,4,8,0.0
1,4,9,0.0
1,4,10,0.0
1,4,11,0.0
1,4,12,0.0
1,4,13,0.0
1,4,14,0.0
1,4,15,0.0
1,4,16,0.0
1,4,17,0.0
1,4,18,0.0
1,4,19,0.0
1,4,20,0.0
1,4,21,0.0
1,5,1,0.0
1,5,2,1.0
1,5,3,2.0
1,5,4,3.0
1,5,5,4.0
1,5,6,5.0
1,5,7,6.0
1,5,8,7.0
1,5,9,8.0
1,5,10,9.0
1,5,11,9.0
1,5,12,9.0
1,5,13,9.0
1,5,14,9.0
1,5,15,9.0
1,5,16,9.0
1,5,17,9.0
1,5,18,9.0
1,5,19,9.0
1,5,20,9.0
1,5,21,9.0
1,6,1,0.0
1,6,2,1.0
1,6,3,2.0
1,6,4,3.0
1,6,5,4.0
1,6,6,5.0
1,6,7,6.0
1,6,8,7.0
1,6,9,8.0
1,6,10,9.0
1,6,11,9.0
1,6,12,9.0
1,6,13,9.0
1,6,14,9.0
1,6,15,9.0
1,6,16,9.0
1,6,17,9.0
1,6,18,9.0
1,6,19,9.0
1,6,20,9.0
1,6,21,9.0
2,1,1,0.0
2,1,2,1.0
2,1,3,2.0
2,1,4,3.0
2,1,5,3.0
2,1,6,3.0
2,1,7,3.0
2,1,8,3.0
2,1,9,3.0
2,1,10,3.0
2,1,11,2.999999999999952
2,2,1,0.0
2,2,2,1.0
2,2,3,2.0
2,2,4,3.0
2,2,5,2.9999999999999325
2,2,6,2.999999999999932
2,2,7,2.9999999999999316
2,2,8,2.9999999999999316
2,2,9,2.9999999999999316
2,2,10,2.9999999999999307
2,2,11,2.9999999999999343
2,3,1,0.0
2,3,2,1.0
2,3,3,2.0
2,3,4,3.0
2,3,5,2.9999999999999325
2,3,6,2.999999999999932
2,3,7,2.9999999999999316
2,3,8,2.9999999999999316
2,3,9,2.9999999999999316
2,3,10,2.9999999999999307
2,3,11,2.9999999999999343
2,4,1,0.0
2,4,2,1.0
2,4,3,0.9999999999997884
2,4,4,0.9999999999997882
2,4,5,0.9999999999997877
2,4,6,0.9999999999997877
2,4,7,0.9999999999997877
2,4,8,0.9999999999997868
2,4,9,0.9999999999997868
2,4,10,0.9999999999997762
2,4,11,0.9999999999997922
2,5,1,0.0
2,5,2,0.0
2,5,3,0.0
2,5,4,0.0
2,5,5,0.0
2,5,6,0.0
2,5,7,0.0
2,5,8,0.0
2,5,9,0.0
2,5,10,0.0
2,5,11,0.0
2,6,1,0.0
2,6,2,0.0
2,6,3,0.0
2,6,4,0.0
2,6,5,0.0
2,6,6,0.0
2,6,7,0.0
2,6,8,0.0
2,6,9,0.0
2,6,10,0.0
2,6,11,0.0
